qty_sold,shipment_date,valid_order,wholesaler_name,short_wholesaler_name,week_end_date,month_year,quarter_year,year,is_business_day,unit_price,discount
4,2025-01-27,1,,,2025-01-31,2025-01,2025-Q1,2025,1,7978.5,0.205
10,2025-01-28,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-01-31,2025-01,2025-Q1,2025,1,7978.5,0.205
2,2025-01-28,1,McKesson Specialty Care DC,MSH,2025-01-31,2025-01,2025-Q1,2025,1,7978.5,0.205
7,2025-01-29,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-01-31,2025-01,2025-Q1,2025,1,7978.5,0.205
25,2025-01-30,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-01-31,2025-01,2025-Q1,2025,1,7978.5,0.205
4,2025-01-30,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-01-31,2025-01,2025-Q1,2025,1,7978.5,0.205
6,2025-02-03,1,McKesson Specialty Care DC,MSH,2025-02-07,2025-02,2025-Q1,2025,1,7978.5,0.205
5,2025-02-03,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-02-07,2025-02,2025-Q1,2025,1,7978.5,0.205
33,2025-02-04,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-02-07,2025-02,2025-Q1,2025,1,7978.5,0.205
34,2025-02-04,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-02-07,2025-02,2025-Q1,2025,1,7978.5,0.205
16,2025-02-06,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-02-07,2025-02,2025-Q1,2025,1,7978.5,0.205
1,2025-02-06,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-02-07,2025-02,2025-Q1,2025,1,7978.5,0.205
25,2025-02-06,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-02-07,2025-02,2025-Q1,2025,1,7978.5,0.205
5,2025-02-10,1,McKesson Specialty Care DC,MSH,2025-02-14,2025-02,2025-Q1,2025,1,7978.5,0.205
9,2025-02-10,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-02-14,2025-02,2025-Q1,2025,1,7978.5,0.205
14,2025-02-10,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-02-14,2025-02,2025-Q1,2025,1,7978.5,0.205
7,2025-02-10,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-02-14,2025-02,2025-Q1,2025,1,7978.5,0.205
15,2025-02-13,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-02-14,2025-02,2025-Q1,2025,1,7978.5,0.205
14,2025-02-13,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-02-14,2025-02,2025-Q1,2025,1,7978.5,0.205
9,2025-02-17,1,McKesson Specialty Care DC,MSH,2025-02-21,2025-02,2025-Q1,2025,1,7978.5,0.205
4,2025-02-17,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-02-21,2025-02,2025-Q1,2025,1,7978.5,0.205
25,2025-02-17,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-02-21,2025-02,2025-Q1,2025,1,7978.5,0.205
28,2025-02-17,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-02-21,2025-02,2025-Q1,2025,1,7978.5,0.205
12,2025-02-20,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-02-21,2025-02,2025-Q1,2025,1,7978.5,0.205
3,2025-02-20,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-02-21,2025-02,2025-Q1,2025,1,7978.5,0.205
16,2025-02-20,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-02-21,2025-02,2025-Q1,2025,1,7978.5,0.205
9,2025-02-24,1,McKesson Specialty Care DC,MSH,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
6,2025-02-24,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
16,2025-02-24,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
14,2025-02-24,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
8,2025-02-24,1,,,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
4,2025-02-24,1,,,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
22,2025-02-27,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
12,2025-02-27,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
-4,2025-02-27,0,,,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
-2,2025-02-27,0,ASD HEALTHCARE-BROOKS              ,ASD,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
-1,2025-02-27,0,,,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
-1,2025-02-27,0,,,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
-2,2025-02-27,0,,,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
8,2025-02-27,1,,,2025-02-28,2025-02,2025-Q1,2025,1,7978.5,0.205
3,2025-03-03,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-03-07,2025-03,2025-Q1,2025,1,7978.5,0.279
6,2025-03-03,1,McKesson Specialty Care DC,MSH,2025-03-07,2025-03,2025-Q1,2025,1,7978.5,0.279
27,2025-03-03,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-03-07,2025-03,2025-Q1,2025,1,7978.5,0.279
18,2025-03-03,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-03-07,2025-03,2025-Q1,2025,1,7978.5,0.279
2,2025-03-06,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-03-07,2025-03,2025-Q1,2025,1,7978.5,0.279
4,2025-03-06,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-03-07,2025-03,2025-Q1,2025,1,7978.5,0.279
22,2025-03-06,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-03-07,2025-03,2025-Q1,2025,1,7978.5,0.279
-4,2025-03-10,0,,,2025-03-14,2025-03,2025-Q1,2025,1,7978.5,0.279
6,2025-03-10,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-03-14,2025-03,2025-Q1,2025,1,7978.5,0.279
5,2025-03-10,1,McKesson Specialty Care DC,MSH,2025-03-14,2025-03,2025-Q1,2025,1,7978.5,0.279
15,2025-03-10,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-03-14,2025-03,2025-Q1,2025,1,7978.5,0.279
13,2025-03-10,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-03-14,2025-03,2025-Q1,2025,1,7978.5,0.279
14,2025-03-13,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-03-14,2025-03,2025-Q1,2025,1,7978.5,0.279
8,2025-03-13,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-03-14,2025-03,2025-Q1,2025,1,7978.5,0.279
8,2025-03-17,1,McKesson Specialty Care DC,MSH,2025-03-21,2025-03,2025-Q1,2025,1,7978.5,0.279
7,2025-03-17,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-03-21,2025-03,2025-Q1,2025,1,7978.5,0.279
18,2025-03-17,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-03-21,2025-03,2025-Q1,2025,1,7978.5,0.279
32,2025-03-17,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-03-21,2025-03,2025-Q1,2025,1,7978.5,0.279
-2,2025-03-19,0,,,2025-03-21,2025-03,2025-Q1,2025,1,7978.5,0.279
11,2025-03-20,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-03-21,2025-03,2025-Q1,2025,1,7978.5,0.279
18,2025-03-20,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-03-21,2025-03,2025-Q1,2025,1,7978.5,0.279
11,2025-03-20,1,McKesson Specialty Care DC,MSH,2025-03-21,2025-03,2025-Q1,2025,1,7978.5,0.279
4,2025-03-24,1,McKesson Specialty Care DC,MSH,2025-03-28,2025-03,2025-Q1,2025,1,7978.5,0.279
16,2025-03-24,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-03-28,2025-03,2025-Q1,2025,1,7978.5,0.279
50,2025-03-24,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-03-28,2025-03,2025-Q1,2025,1,7978.5,0.279
10,2025-03-24,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-03-28,2025-03,2025-Q1,2025,1,7978.5,0.279
-4,2025-03-26,0,,,2025-03-28,2025-03,2025-Q1,2025,1,7978.5,0.279
-1,2025-03-26,0,,,2025-03-28,2025-03,2025-Q1,2025,1,7978.5,0.279
18,2025-03-27,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-03-28,2025-03,2025-Q1,2025,1,7978.5,0.165
7,2025-03-27,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-03-28,2025-03,2025-Q1,2025,1,7978.5,0.165
1,2025-04-01,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-04-04,2025-04,2025-Q2,2025,1,7978.5,0.204
5,2025-04-01,1,McKesson Specialty Care DC,MSH,2025-04-04,2025-04,2025-Q2,2025,1,7978.5,0.204
8,2025-04-01,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-04-04,2025-04,2025-Q2,2025,1,7978.5,0.204
4,2025-04-01,1,,,2025-04-04,2025-04,2025-Q2,2025,1,7978.5,0.204
-4,2025-04-01,0,,,2025-04-04,2025-04,2025-Q2,2025,1,7978.5,0.204
16,2025-04-07,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-04-11,2025-04,2025-Q2,2025,1,7978.5,0.204
29,2025-04-07,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-04-11,2025-04,2025-Q2,2025,1,7978.5,0.204
4,2025-04-07,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-04-11,2025-04,2025-Q2,2025,1,7978.5,0.204
4,2025-04-07,1,McKesson Specialty Care DC,MSH,2025-04-11,2025-04,2025-Q2,2025,1,7978.5,0.204
22,2025-04-07,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-04-11,2025-04,2025-Q2,2025,1,7978.5,0.204
15,2025-04-07,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-04-11,2025-04,2025-Q2,2025,1,7978.5,0.204
6,2025-04-07,0,,,2025-04-11,2025-04,2025-Q2,2025,1,7978.5,0.204
100,2025-04-08,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-04-11,2025-04,2025-Q2,2025,1,7978.5,0.204
26,2025-04-10,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-04-11,2025-04,2025-Q2,2025,1,7978.5,0.204
7,2025-04-10,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-04-11,2025-04,2025-Q2,2025,1,7978.5,0.204
15,2025-04-14,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-04-18,2025-04,2025-Q2,2025,1,7978.5,0.204
17,2025-04-14,1,McKesson Specialty Care DC,MSH,2025-04-18,2025-04,2025-Q2,2025,1,7978.5,0.204
14,2025-04-14,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-04-18,2025-04,2025-Q2,2025,1,7978.5,0.204
8,2025-04-14,0,,,2025-04-18,2025-04,2025-Q2,2025,1,7978.5,0.204
8,2025-04-14,1,,,2025-04-18,2025-04,2025-Q2,2025,1,7978.5,0.204
-1,2025-04-16,0,,,2025-04-18,2025-04,2025-Q2,2025,1,7978.5,0.204
-1,2025-04-16,0,,,2025-04-18,2025-04,2025-Q2,2025,1,7978.5,0.204
25,2025-04-16,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-04-18,2025-04,2025-Q2,2025,1,7978.5,0.204
12,2025-04-21,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-04-25,2025-04,2025-Q2,2025,1,7978.5,0.204
6,2025-04-21,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-04-25,2025-04,2025-Q2,2025,1,7978.5,0.204
4,2025-04-21,1,McKesson Specialty Care DC,MSH,2025-04-25,2025-04,2025-Q2,2025,1,7978.5,0.204
11,2025-04-21,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-04-25,2025-04,2025-Q2,2025,1,7978.5,0.204
50,2025-04-21,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-04-25,2025-04,2025-Q2,2025,1,7978.5,0.204
4,2025-04-22,0,,,2025-04-25,2025-04,2025-Q2,2025,1,7978.5,0.204
4,2025-04-22,1,,,2025-04-25,2025-04,2025-Q2,2025,1,7978.5,0.204
-2,2025-04-23,0,MCKESSON SPECIALTY CARE DIST,MSH,2025-04-25,2025-04,2025-Q2,2025,1,7978.5,0.204
10,2025-04-24,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-04-25,2025-04,2025-Q2,2025,1,7978.5,0.204
4,2025-04-24,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-04-25,2025-04,2025-Q2,2025,1,7978.5,0.204
11,2025-04-24,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-04-25,2025-04,2025-Q2,2025,1,7978.5,0.204
1,2025-04-28,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-05-02,2025-04,2025-Q2,2025,1,7978.5,0.204
7,2025-04-28,1,McKesson Specialty Care DC,MSH,2025-05-02,2025-04,2025-Q2,2025,1,7978.5,0.204
23,2025-04-28,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-05-02,2025-04,2025-Q2,2025,1,7978.5,0.204
5,2025-04-29,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-05-02,2025-04,2025-Q2,2025,1,7978.5,0.204
4,2025-04-30,0,,,2025-05-02,2025-04,2025-Q2,2025,1,7978.5,0.204
4,2025-05-01,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-05-02,2025-05,2025-Q2,2025,1,7978.5,0.205
3,2025-05-01,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-05-02,2025-05,2025-Q2,2025,1,7978.5,0.205
7,2025-05-01,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-05-02,2025-05,2025-Q2,2025,1,7978.5,0.205
16,2025-05-05,1,McKesson Specialty Care DC,MSH,2025-05-09,2025-05,2025-Q2,2025,1,7978.5,0.205
4,2025-05-05,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-05-09,2025-05,2025-Q2,2025,1,7978.5,0.205
12,2025-05-05,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-05-09,2025-05,2025-Q2,2025,1,7978.5,0.205
10,2025-05-06,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-05-09,2025-05,2025-Q2,2025,1,7978.5,0.205
50,2025-05-06,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-05-09,2025-05,2025-Q2,2025,1,7978.5,0.205
8,2025-05-07,1,,,2025-05-09,2025-05,2025-Q2,2025,1,7978.5,0.205
6,2025-05-08,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-05-09,2025-05,2025-Q2,2025,1,7978.5,0.205
13,2025-05-08,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-05-09,2025-05,2025-Q2,2025,1,7978.5,0.205
2,2025-05-08,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-05-09,2025-05,2025-Q2,2025,1,7978.5,0.205
-18,2025-05-09,0,MCKESSON SPECIALTY CARE DIST,MSH,2025-05-09,2025-05,2025-Q2,2025,1,7978.5,0.205
12,2025-05-12,1,McKesson Specialty Care DC,MSH,2025-05-16,2025-05,2025-Q2,2025,1,7978.5,0.205
16,2025-05-12,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-05-16,2025-05,2025-Q2,2025,1,7978.5,0.205
8,2025-05-13,1,,,2025-05-16,2025-05,2025-Q2,2025,1,7978.5,0.205
12,2025-05-13,1,,,2025-05-16,2025-05,2025-Q2,2025,1,7978.5,0.205
14,2025-05-15,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-05-16,2025-05,2025-Q2,2025,1,7978.5,0.205
2,2025-05-15,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-05-16,2025-05,2025-Q2,2025,1,7978.5,0.205
18,2025-05-15,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-05-16,2025-05,2025-Q2,2025,1,7978.5,0.205
8,2025-05-15,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-05-16,2025-05,2025-Q2,2025,1,7978.5,0.205
6,2025-05-19,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-05-23,2025-05,2025-Q2,2025,1,7978.5,0.205
5,2025-05-19,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-05-23,2025-05,2025-Q2,2025,1,7978.5,0.205
12,2025-05-19,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-05-23,2025-05,2025-Q2,2025,1,7978.5,0.205
23,2025-05-19,1,McKesson Specialty Care DC,MSH,2025-05-23,2025-05,2025-Q2,2025,1,7978.5,0.205
50,2025-05-19,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-05-23,2025-05,2025-Q2,2025,1,7978.5,0.205
25,2025-05-19,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-05-23,2025-05,2025-Q2,2025,1,7978.5,0.205
4,2025-05-21,0,,,2025-05-23,2025-05,2025-Q2,2025,1,7978.5,0.205
24,2025-05-22,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-05-23,2025-05,2025-Q2,2025,1,7978.5,0.205
-12,2025-05-22,0,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-05-23,2025-05,2025-Q2,2025,1,7978.5,0.205
9,2025-05-27,1,McKesson Specialty Care DC,MSH,2025-05-30,2025-05,2025-Q2,2025,1,7978.5,0.205
11,2025-05-27,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-05-30,2025-05,2025-Q2,2025,1,7978.5,0.205
19,2025-05-27,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-05-30,2025-05,2025-Q2,2025,1,7978.5,0.205
21,2025-05-28,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-05-30,2025-05,2025-Q2,2025,1,7978.5,0.205
50,2025-05-28,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-05-30,2025-05,2025-Q2,2025,1,7978.5,0.205
2,2025-05-29,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-05-30,2025-05,2025-Q2,2025,1,7978.5,0.205
9,2025-05-29,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-05-30,2025-05,2025-Q2,2025,1,7978.5,0.205
5,2025-05-29,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-05-30,2025-05,2025-Q2,2025,1,7978.5,0.205
13,2025-06-02,1,McKesson Specialty Care DC,MSH,2025-06-06,2025-06,2025-Q2,2025,1,7978.5,0.208
25,2025-06-02,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-06-06,2025-06,2025-Q2,2025,1,7978.5,0.208
6,2025-06-02,0,,,2025-06-06,2025-06,2025-Q2,2025,1,7978.5,0.208
4,2025-06-02,1,,,2025-06-06,2025-06,2025-Q2,2025,1,7978.5,0.208
8,2025-06-03,1,,,2025-06-06,2025-06,2025-Q2,2025,1,7978.5,0.208
10,2025-06-05,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-06-06,2025-06,2025-Q2,2025,1,7978.5,0.208
16,2025-06-05,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-06-06,2025-06,2025-Q2,2025,1,7978.5,0.208
20,2025-06-05,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-06-06,2025-06,2025-Q2,2025,1,7978.5,0.208
8,2025-06-09,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-06-13,2025-06,2025-Q2,2025,1,7978.5,0.208
6,2025-06-09,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-06-13,2025-06,2025-Q2,2025,1,7978.5,0.208
7,2025-06-09,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-06-13,2025-06,2025-Q2,2025,1,7978.5,0.208
5,2025-06-09,1,McKesson Specialty Care DC,MSH,2025-06-13,2025-06,2025-Q2,2025,1,7978.5,0.208
50,2025-06-09,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-06-13,2025-06,2025-Q2,2025,1,7978.5,0.208
3,2025-06-09,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-06-13,2025-06,2025-Q2,2025,1,7978.5,0.208
4,2025-06-09,0,,,2025-06-13,2025-06,2025-Q2,2025,1,7978.5,0.208
4,2025-06-10,1,,,2025-06-13,2025-06,2025-Q2,2025,1,7978.5,0.208
12,2025-06-12,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-06-13,2025-06,2025-Q2,2025,1,7978.5,0.208
9,2025-06-12,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-06-13,2025-06,2025-Q2,2025,1,7978.5,0.208
4,2025-06-16,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-06-20,2025-06,2025-Q2,2025,1,7978.5,0.208
5,2025-06-16,1,McKesson Specialty Care DC,MSH,2025-06-20,2025-06,2025-Q2,2025,1,7978.5,0.208
25,2025-06-16,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-06-20,2025-06,2025-Q2,2025,1,7978.5,0.208
12,2025-06-16,1,,,2025-06-20,2025-06,2025-Q2,2025,1,7978.5,0.208
6,2025-06-17,1,,,2025-06-20,2025-06,2025-Q2,2025,1,7978.5,0.208
13,2025-06-18,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-06-20,2025-06,2025-Q2,2025,1,7978.5,0.208
4,2025-06-18,0,,,2025-06-20,2025-06,2025-Q2,2025,1,7978.5,0.208
4,2025-06-19,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-06-20,2025-06,2025-Q2,2025,1,7978.5,0.208
11,2025-06-19,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-06-20,2025-06,2025-Q2,2025,1,7978.5,0.208
7,2025-06-19,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-06-20,2025-06,2025-Q2,2025,1,7978.5,0.208
1,2025-06-23,1,McKesson Specialty Care DC,MSH,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
6,2025-06-23,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
7,2025-06-23,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
8,2025-06-24,0,,,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
5,2025-06-25,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
50,2025-06-25,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
2,2025-06-25,1,,,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
9,2025-06-26,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
2,2025-06-26,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
10,2025-06-26,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
-3,2025-06-26,0,,,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
-1,2025-06-26,0,,,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
13,2025-06-26,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
-1,2025-06-26,0,,,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
-1,2025-06-26,0,,,2025-06-27,2025-06,2025-Q2,2025,1,7978.5,0.208
30,2025-07-01,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-07-04,2025-07,2025-Q3,2025,1,8203.1,0.207
-2,2025-07-02,0,McKesson Specialty Care DC,MSH,2025-07-04,2025-07,2025-Q3,2025,1,8203.1,0.207
1,2025-07-07,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207
23,2025-07-07,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207
9,2025-07-07,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207
20,2025-07-07,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207
50,2025-07-08,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207
8,2025-07-08,1,,,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207
2,2025-07-08,1,,,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207
-7,2025-07-09,0,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207
12,2025-07-09,1,,,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207
8,2025-07-10,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207
3,2025-07-10,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-07-11,2025-07,2025-Q3,2025,1,8203.1,0.207
15,2025-07-14,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207
16,2025-07-14,1,MCKESSON SPECIALTY CARE DIST MS,MSH,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207
10,2025-07-14,1,McKesson Specialty Care DC,MSH,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207
12,2025-07-14,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207
6,2025-07-15,1,,,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207
4,2025-07-17,1,DOTHAN D AND S                     ,ONCOLOGY SUPPLY,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207
6,2025-07-17,1,ASD HEALTHCARE - MONTCLAIR,ASD,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207
9,2025-07-17,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-07-18,2025-07,2025-Q3,2025,1,8203.1,0.207
7,2025-07-21,1,McKesson Specialty Care DC,MSH,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207
50,2025-07-21,1,MCKESSON PLASMA AND BIOLOGICS,MPB,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207
4,2025-07-21,1,,,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207
2,2025-07-22,0,,,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207
12,2025-07-22,1,,,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207
16,2025-07-24,1,ASD HEALTHCARE-BROOKS              ,ASD,2025-07-25,2025-07,2025-Q3,2025,1,8203.1,0.207
